"Gene.ID"	"Gene.symbol"
"134492"	"NUDCD2"
"10633"	"RASL10A"
"84901"	"NFATC2IP"
"80336"	"PABPC1L"
""	""
"4793"	"NFKBIB"
""	""
"80333"	"KCNIP4"
"3239"	"HOXD13"
"22944"	"KIN"
"6895"	"TARBP2"
"5250"	"SLC25A3"
"29945"	"ANAPC4"
""	""
""	""
"57829"	"ZP4"
"5906"	"RAP1A"
"9188"	"DDX21"
""	""
"3248"	"HPGD"
"23518"	"R3HDM1"
"2035"	"EPB41"
"285359///79031"	"PDCL3P4///PDCL3"
"147339"	"C18orf25"
"100616237///780"	"MIR4640///DDR1"
"55276"	"PGM2"
"11313"	"LYPLA2"
"105374928"	"LOC105374928"
"4842"	"NOS1"
"2030"	"SLC29A1"
"246330"	"PELI3"
""	""
"84327"	"ZBED3"
""	""
""	""
"344405"	"PRORSD1P"
"286437"	"LOC286437"
"26033"	"ATRNL1"
"23248"	"RPRD2"
"23016"	"EXOSC7"
"728233///375133///5297"	"PI4KAP1///PI4KAP2///PI4KA"
"3362"	"HTR6"
"29766"	"TMOD3"
"64430"	"PCNX4"
"84515"	"MCM8"
"10821"	"OR7E12P"
"122769"	"LRR1"
"100507098"	"ADAMTS9-AS2"
"51237"	"MZB1"
"2739"	"GLO1"
"100996542"	"LOC100996542"
"23168"	"RTF1"
"1366"	"CLDN7"
""	""
""	""
""	""
"2529"	"FUT7"
"2799"	"GNS"
"6434"	"TRA2B"
"105377468"	"LOC105377468"
"253512"	"SLC25A30"
"5817"	"PVR"
"8992"	"ATP6V0E1"
"79834"	"PEAK1"
""	""
"50"	"ACO2"
"339240"	"KRT17P5"
""	""
"55071"	"C9orf40"
"2958"	"GTF2A2"
"2733"	"GLE1"
"6474"	"SHOX2"
"54757"	"FAM20A"
"3603"	"IL16"
"4190"	"MDH1"
"100131096"	"TNRC6C-AS1"
"9616"	"RNF7"
"22822"	"PHLDA1"
"85320"	"ABCC11"
"63826"	"SRR"
"56905"	"C15orf39"
"6601"	"SMARCC2"
"642345"	"MIR4500HG"
"1737"	"DLAT"
"246176"	"GAS2L2"
"400794"	"LOC400794"
"57473"	"ZNF512B"
"5716"	"PSMD10"
"93185"	"IGSF8"
"8816"	"DCAF5"
"8994"	"LIMD1"
"23288"	"IQCE"
"54499"	"TMCO1"
"7434"	"VIPR2"
""	""
"100507353///773"	"LOC100507353///CACNA1A"
"10003"	"NAALAD2"
"284402"	"SCGB2B2"
"5671"	"PSG3"
"84225"	"ZMYND15"
"6165"	"RPL35A"
""	""
"113746"	"ODF3"
"55672"	"NBPF1"
"100527943///55969"	"TGIF2-C20orf24///C20orf24"
"4298"	"MLLT1"
"2912"	"GRM2"
"374407"	"DNAJB13"
"56254"	"RNF20"
"128861"	"BPIFA3"
"101928858"	"LOC101928858"
"100505984///3694"	"LOC100505984///ITGB6"
""	""
"55635"	"DEPDC1"
"1964"	"EIF1AX"
"3480"	"IGF1R"
"595100///595099///595098///595097///6124"	"SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4"
"7594"	"ZNF43"
"63916"	"ELMO2"
""	""
"25821"	"MTO1"
"169841"	"ZNF169"
"7700"	"ZNF141"
""	""
""	""
""	""
"648740///55599///280"	"ACTG1P4///RNPC3///AMY2B"
"6548"	"SLC9A1"
"138241"	"C9orf85"
"400360"	"C15orf54"
"1915"	"EEF1A1"
"23648"	"SSBP3"
"305"	"ANXA2P3"
""	""
"10637///7044"	"LEFTY1///LEFTY2"
"80724"	"ACAD10"
"93107"	"KCNG4"
"7767"	"ZNF224"
""	""
"101928200"	"MRGPRF-AS1"
"949"	"SCARB1"
""	""
"6655"	"SOS2"
"6886"	"TAL1"
"6897"	"TARS"
""	""
"100302652///51130///10936"	"GPR75-ASB3///ASB3///GPR75"
"6329"	"SCN4A"
""	""
"6322"	"SCML1"
"100527950///81025///26292"	"GJA9-MYCBP///GJA9///MYCBP"
""	""
"211"	"ALAS1"
"9516"	"LITAF"
"55471"	"NDUFAF7"
"101929268"	"LOC101929268"
"1518"	"CTSLP8"
"8087"	"FXR1"
"57670"	"KIAA1549"
"23077"	"MYCBP2"
"101060363///5478"	"LOC101060363///PPIA"
""	""
"79034"	"C7orf26"
"90293"	"KLHL13"
"284370"	"ZNF615"
"28823"	"IGLV1-44"
"1656"	"DDX6"
"221491"	"C6orf1"
"81607"	"NECTIN4"
"54785"	"BORCS6"
"84765"	"ZNF577"
"1025"	"CDK9"
"146705"	"TEPSIN"
"27005"	"USP21"
"83742"	"MARVELD1"
"3646"	"EIF3E"
"100129960"	"SDCBPP2"
"100996782///54797"	"LOC100996782///MED18"
"2172"	"FABP6"
"645644"	"FLJ42627"
"55236"	"UBA6"
"204962"	"SLC44A5"
"84296"	"GINS4"
"83861"	"RSPH3"
"3507"	"IGHM"
"16"	"AARS"
"375449"	"MAST4"
""	""
"100996740"	"LOC100996740"
"23479"	"ISCU"
"23348"	"DOCK9"
"150678"	"COPS9"
"994"	"CDC25B"
"10086"	"HHLA1"
"54801"	"HAUS6"
"162083"	"C16orf82"
"100506497"	"LOC100506497"
"151242"	"PPP1R1C"
""	""
"55559///11219"	"HAUS7///TREX2"
"9389"	"SLC22A14"
"6315"	"ATXN8OS"
"11119"	"BTN3A1"
"83259///27328"	"PCDH11Y///PCDH11X"
""	""
"8463"	"TEAD2"
"3183"	"HNRNPC"
""	""
"152816"	"C4orf26"
"57685"	"CACHD1"
"2972"	"BRF1"
"5978"	"REST"
"65059"	"RAPH1"
"399665"	"FAM102A"
"1824"	"DSC2"
"389812"	"LCN15"
"101927027"	"LOC101927027"
"3929"	"LBP"
"3849"	"KRT2"
"84272"	"YIPF4"
"256364"	"EML3"
""	""
"5690"	"PSMB2"
"148645"	"LINC00337"
"8567"	"MADD"
"554202"	"MIR31HG"
"170371"	"C10orf128"
"11173"	"ADAMTS7"
"6885"	"MAP3K7"
"10816"	"SPINT3"
"81550"	"TDRD3"
"23370"	"ARHGEF18"
"64783"	"RBM15"
"100506084///51326"	"ARL17B///ARL17A"
"8665"	"EIF3F"
"92335"	"STRADA"
"54806"	"AHI1"
"84142"	"FAM175A"
"101927275"	"NDUFV2-AS1"
"9898"	"UBAP2L"
"23542"	"MAPK8IP2"
"401207"	"C5orf63"
"134266"	"GRPEL2"
""	""
"27102"	"EIF2AK1"
"60560"	"NAA35"
"10950"	"BTG3"
"23543"	"RBFOX2"
"55793"	"FAM63A"
"404734///54882"	"ANKHD1-EIF4EBP3///ANKHD1"
""	""
"10849"	"CD3EAP"
""	""
"5504"	"PPP1R2"
"100294033///9747"	"LOC100294033///TCAF1"
""	""
"26234"	"FBXL5"
"6839"	"SUV39H1"
"6659"	"SOX4"
"84277"	"DNAJC30"
""	""
"23215"	"PRRC2C"
"6924"	"TCEB3"
"317705"	"VN1R5"
"22848"	"AAK1"
""	""
"9252"	"RPS6KA5"
"10102"	"TSFM"
"8797"	"TNFRSF10A"
"11247"	"NXPH4"
"8161"	"COIL"
""	""
"57534"	"MIB1"
"284541///1579"	"CYP4A22///CYP4A11"
"54505"	"DHX29"
"389834"	"LOC389834"
"85460"	"ZNF518B"
"100874251"	"KIRREL3-AS2"
"23423"	"TMED3"
"3684"	"ITGAM"
""	""
""	""
"54780"	"NSMCE4A"
"253980"	"KCTD13"
"112574"	"SNX18"
"7528"	"YY1"
"100874241"	"STARD13-AS"
""	""
"123970"	"C16orf78"
"5265"	"SERPINA1"
""	""
"147339"	"C18orf25"
"345778"	"MTX3"
""	""
"57050"	"UTP3"
""	""
"57446"	"NDRG3"
"57291"	"DANCR"
"7421"	"VDR"
""	""
"55809"	"TRERF1"
"463"	"ZFHX3"
"64151"	"NCAPG"
"3705"	"ITPK1"
"284009///79066"	"LOC284009///METTL16"
"51665"	"ASB1"
"6194"	"RPS6"
"55327"	"LIN7C"
""	""
"3340"	"NDST1"
"101928787"	"LOC101928787"
"6949"	"TCOF1"
"9506"	"PAGE4"
"4739"	"NEDD9"
"100131581"	"LOC100131581"
"2688///1444///1442"	"GH1///CSHL1///CSH1"
"84947"	"SERAC1"
"731656"	"LINC01348"
"1352"	"COX10"
"1859"	"DYRK1A"
""	""
"6125///6083"	"RPL5///SNORD21"
""	""
"57212"	"TP73-AS1"
""	""
"55656"	"INTS8"
"57602"	"USP36"
"9380"	"GRHPR"
"90317"	"ZNF616"
"102466757///9862"	"MIR6884///MED24"
""	""
"85021"	"REPS1"
"160760"	"PPTC7"
"51765"	"STK26"
"200894"	"ARL13B"
"730394///728340///653238///2966"	"GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2"
"889"	"KRIT1"
"22953"	"P2RX2"
""	""
""	""
"9742"	"IFT140"
"5978"	"REST"
"50640"	"PNPLA8"
""	""
"3632"	"INPP5A"
"83440"	"ADPGK"
"2852"	"GPER1"
"55916"	"NXT2"
"817"	"CAMK2D"
"100131561"	"FKSG29"
""	""
"6603"	"SMARCD2"
"1052"	"CEBPD"
""	""
"155"	"ADRB3"
"83661"	"MS4A8"
""	""
""	""
"10652"	"YKT6"
"8871"	"SYNJ2"
"57102"	"C12orf4"
""	""
"129807"	"NEU4"
"201965"	"RWDD4"
"100302691"	"LINC00184"
"440073"	"IQSEC3"
"27068"	"PPA2"
"389072"	"PLEKHM3"
"11196"	"SEC23IP"
"54407"	"SLC38A2"
"50854"	"C6orf48"
"128954"	"GAB4"
"23466"	"CBX6"
"100505878"	"LOC100505878"
"79071"	"ELOVL6"
"100996702"	"LINC01356"
"10659"	"CELF2"
"101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///6638///3653"	"LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW"
""	""
""	""
"8499"	"PPFIA2"
"102465453///4162"	"MIR6756///MCAM"
"65979"	"PHACTR4"
"4993"	"OR2C1"
"286499"	"FAM133A"
"101929740///7587"	"LOC101929740///ZNF37A"
"26122"	"EPC2"
"8409"	"UXT"
"2187"	"FANCB"
"11337"	"GABARAP"
"134860"	"TAAR9"
"692205"	"SNORD89"
"1785"	"DNM2"
"26136"	"TES"
"3273"	"HRG"
"633"	"BGN"
""	""
"159119///86614"	"HSFY2///HSFY1"
"10492"	"SYNCRIP"
"823"	"CAPN1"
"79781"	"IQCA1"
"23234"	"DNAJC9"
""	""
""	""
"116254"	"GINM1"
"9542"	"NRG2"
"283588"	"LOC283588"
"84503"	"ZNF527"
"101929583///101928195///100996643///100133920///286297"	"LOC101929583///LOC101928195///LOC100996643///LOC100133920///LOC286297"
"11325"	"DDX42"
"92285"	"ZNF585B"
"22834"	"ZNF652"
"201140"	"DHRS7C"
"728747///441430///441425///84210"	"ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A1"
"81551"	"STMN4"
""	""
"10435"	"CDC42EP2"
"105376166"	"LOC105376166"
"403314"	"APOBEC4"
"27445"	"PCLO"
"7127"	"TNFAIP2"
"118980"	"SFXN2"
"101926921///1601"	"LOC101926921///DAB2"
"5279"	"PIGC"
"10786"	"SLC17A3"
"340090"	"LOC340090"
"23604"	"DAPK2"
"9125"	"CNOT9"
"55216"	"C11orf57"
"10403"	"NDC80"
"100529261///2342"	"CHURC1-FNTB///FNTB"
""	""
"55183"	"RIF1"
""	""
"56981"	"PRDM11"
"51540"	"SCLY"
""	""
"6820"	"SULT2B1"
"28396///3507///3502///3500///3495///3493"	"IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1"
"51105"	"PHF20L1"
"126402"	"CCDC105"
"59283"	"CACNG8"
"84858"	"ZNF503"
"4686"	"NCBP1"
""	""
"55075"	"UACA"
""	""
"619279"	"ZNF704"
"149134"	"LINC01341"
"101927038"	"LOC101927038"
"2132"	"EXT2"
"5142"	"PDE4B"
"5291"	"PIK3CB"
"23137"	"SMC5"
"57540"	"DISP3"
"54545"	"MTMR12"
"57448"	"BIRC6"
"136263"	"SSMEM1"
"727820"	"LOC727820"
"3996///2314"	"LLGL1///FLII"
""	""
""	""
"57599"	"WDR48"
"26099"	"SZRD1"
"7994"	"KAT6A"
"3620"	"IDO1"
"101930112///6687"	"LOC101930112///SPG7"
"83999"	"KREMEN1"
"1654"	"DDX3X"
"3134"	"HLA-F"
"155185"	"AMZ1"
"6601"	"SMARCC2"
"5275"	"SERPINB13"
""	""
"64423"	"INF2"
""	""
"65263"	"PYCRL"
"64849"	"SLC13A3"
"100507391"	"LOC100507391"
""	""
""	""
"149840"	"C20orf196"
"57053"	"CHRNA10"
"91977"	"MYOZ3"
""	""
"440348"	"NPIPB15"
"5973"	"RENBP"
"284729///83715"	"ESPNP///ESPN"
"60506"	"NYX"
"100128988"	"LOC100128988"
"6741"	"SSB"
"339290"	"LINC00667"
"1183"	"CLCN4"
"130916"	"MTERF4"
"23112"	"TNRC6B"
"9923"	"ZBTB40"
"339807"	"LOC339807"
"201475"	"RAB12"
""	""
""	""
"56667"	"MUC13"
"55603"	"FAM46A"
"6801"	"STRN"
"54464"	"XRN1"
"6941"	"TCF19"
"497259"	"C18orf61"
"286154"	"LOC286154"
"84315"	"MON1A"
"284013"	"VMO1"
"735"	"C9"
""	""
"4604"	"MYBPC1"
"3622"	"ING2"
"100506392"	"SLC16A1-AS1"
"51263"	"MRPL30"
"25850"	"ZNF345"
"9782"	"MATR3"
"100506459"	"LOC100506459"
"64446"	"DNAI2"
"28966"	"SNX24"
""	""
"103581031"	"CASC23"
"60488"	"MRPS35"
"9711"	"RUBCN"
"3077"	"HFE"
"8809"	"IL18R1"
""	""
"79828"	"METTL8"
"1385"	"CREB1"
""	""
"9497"	"SLC4A7"
"3770"	"KCNJ14"
"7978"	"MTERF1"
"9342"	"SNAP29"
"25998"	"IBTK"
"729262"	"NUTM2B"
"57120"	"GOPC"
"81539"	"SLC38A1"
"10302"	"SNAPC5"
"253959"	"RALGAPA1"
"652995"	"UCA1"
"23476"	"BRD4"
"56997"	"COQ8A"
"54502"	"RBM47"
"128077"	"LIX1L"
"729121"	"RGPD4-AS1"
"9848"	"MFAP3L"
"285848"	"PNPLA1"
"1351"	"COX8A"
"10001"	"MED6"
"6582"	"SLC22A2"
"4615"	"MYD88"
"57713"	"SFMBT2"
"54802"	"TRIT1"
""	""
"55608"	"ANKRD10"
"103352539"	"LINC01410"
""	""
"10181"	"RBM5"
"64710"	"NUCKS1"
"26148"	"C10orf12"
"349136"	"WDR86"
""	""
"79016"	"DDA1"
"10140"	"TOB1"
"101928595"	"LOC101928595"
"100861547"	"LINC00566"
"56943"	"ENY2"
"7006"	"TEC"
""	""
"10856"	"RUVBL2"
"5359"	"PLSCR1"
"100093631///2970///2969"	"GTF2IP4///GTF2IP1///GTF2I"
""	""
"100861532"	"RNA45S5"
""	""
"647107"	"LINC01192"
""	""
"100302526///340618"	"FAM41AY2///FAM41AY1"
"1647"	"GADD45A"
"595100///595099///595098///595097///6124"	"SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4"
""	""
"5495"	"PPM1B"
"85445"	"CNTNAP4"
""	""
""	""
"154150"	"HDGFL1"
"1136"	"CHRNA3"
"100529209///440400///124944"	"RNASEK-C17orf49///RNASEK///C17orf49"
"79810"	"PTCD2"
"124454"	"EARS2"
"64432"	"MRPS25"
""	""
"10999"	"SLC27A4"
"101929143"	"LOC101929143"
"100008586///729428///645073///26748///2579///2578///2577///2576"	"GAGE12F///GAGE12B///GAGE12G///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4"
"8944///6189"	"SNORD73A///RPS3A"
"2120"	"ETV6"
"22918"	"CD93"
"79908"	"BTNL8"
"117584"	"RFFL"
""	""
"145497"	"LRRC74A"
"1213"	"CLTC"
"80218"	"NAA50"
"55425"	"GPALPP1"
"10238"	"DCAF7"
""	""
"286238"	"LOC286238"
"664"	"BNIP3"
"84901"	"NFATC2IP"
"200403"	"VWA3B"
"80262"	"C16orf70"
"4154"	"MBNL1"
"199704"	"ZNF585A"
"5337"	"PLD1"
"64342"	"HS1BP3"
""	""
"100093630///677809"	"SNHG8///SNORA24"
"1800"	"DPEP1"
"9875"	"URB1"
"55672"	"NBPF1"
"101929552"	"LOC101929552"
"23059"	"CLUAP1"
"168544"	"ZNF467"
"642517///414189///399761"	"AGAP9///AGAP6///BMS1P5"
"5265"	"SERPINA1"
"142891"	"SAMD8"
"100132005"	"LOC100132005"
""	""
"101929437"	"PRRX2-AS1"
"23732"	"FRRS1L"
"1457"	"CSNK2A1"
""	""
"5496"	"PPM1G"
"80255"	"SLC35F5"
""	""
"10083"	"USH1C"
"23523"	"CABIN1"
""	""
"4175"	"MCM6"
"5509"	"PPP1R3D"
"54822"	"TRPM7"
""	""
"253827"	"MSRB3"
"1739"	"DLG1"
"9585"	"KIF20B"
"29125"	"C11orf21"
""	""
"54732"	"TMED9"
"101927502"	"LOC101927502"
"15"	"AANAT"
"10987"	"COPS5"
"5457"	"POU4F1"
"23196"	"FAM120A"
"7040"	"TGFB1"
"374986"	"MIGA1"
"51365"	"PLA1A"
"8243"	"SMC1A"
"123096"	"SLC25A29"
"129607"	"CMPK2"
"6809"	"STX3"
"79269"	"DCAF10"
"114881"	"OSBPL7"
"117854"	"TRIM6"
"63977"	"PRDM15"
"728689///8663"	"EIF3CL///EIF3C"
"401466"	"C8orf59"
"400410"	"ST20"
""	""
""	""
"9324"	"HMGN3"
""	""
"101180901///51194"	"IPO11-LRRC70///IPO11"
""	""
"9270"	"ITGB1BP1"
"10128"	"LRPPRC"
"51629"	"SLC25A39"
"23185"	"LARP4B"
""	""
"92181"	"UBTD2"
"100506233"	"RAB30-AS1"
"7559"	"ZNF12"
"10762"	"NUP50"
"440"	"ASNS"
"140901"	"STK35"
"6495"	"SIX1"
"100134938///548644///246721///5439"	"UPK3BL///POLR2J3///POLR2J2///POLR2J"
"100128961///157567"	"GAPDHP62///ANKRD46"
"101929752"	"LOC101929752"
""	""
"51213"	"LUZP4"
"64216"	"TFB2M"
"64816"	"CYP3A43"
"26147"	"PHF19"
"6387"	"CXCL12"
""	""
"81888"	"HYI"
"7412"	"VCAM1"
"84765"	"ZNF577"
"57720"	"GPR107"
"10128"	"LRPPRC"
""	""
"23413"	"NCS1"
"100188893///29964"	"TOMM6///PRICKLE4"
"26821"	"SNORA74A"
"56946"	"EMSY"
"65980"	"BRD9"
"10159"	"ATP6AP2"
"3488"	"IGFBP5"
"10426"	"TUBGCP3"
"101929188"	"LOC101929188"
""	""
"7468"	"WHSC1"
"51230"	"PHF20"
"90634"	"N4BP2L1"
"51504"	"TRMT112"
"3782"	"KCNN3"
"100131053"	"LOC100131053"
"201725"	"C4orf46"
"285282"	"RABL3"
"11339"	"OIP5"
"55297"	"CCDC91"
"57506"	"MAVS"
"27094"	"KCNMB3"
"27121"	"DKK4"
"6744"	"SSFA2"
"11249"	"NXPH2"
"9647"	"PPM1F"
"56006"	"SMG9"
""	""
"26355"	"FAM162A"
"9112"	"MTA1"
"23060"	"ZNF609"
"80069"	"LINC00574"
"6560"	"SLC12A4"
"102288414///79081"	"C11orf98///LBHD1"
"23200"	"ATP11B"
"55635"	"DEPDC1"
"5589"	"PRKCSH"
"4249"	"MGAT5"
"1054"	"CEBPG"
"3949"	"LDLR"
"222553"	"SLC35F1"
"221477"	"C6orf89"
"101927479"	"LOC101927479"
"10393"	"ANAPC10"
"255275"	"MYADML2"
"6499"	"SKIV2L"
""	""
""	""
"7543"	"ZFX"
""	""
"528"	"ATP6V1C1"
"26119"	"LDLRAP1"
"79816"	"TLE6"
"10230"	"NBR2"
"5678"	"PSG9"
"7068"	"THRB"
"57379"	"AICDA"
"65125"	"WNK1"
""	""
"126295"	"ZNF57"
""	""
"54502"	"RBM47"
"2153"	"F5"
"91300"	"R3HDM4"
"54738"	"FEV"
"23413"	"NCS1"
"83999"	"KREMEN1"
"374875"	"HSD11B1L"
"5982"	"RFC2"
"221037"	"JMJD1C"
"105376166"	"LOC105376166"
"7482"	"WNT2B"
""	""
"123606"	"NIPA1"
"91775"	"NXPE3"
"80028"	"FBXL18"
""	""
"6882"	"TAF11"
"94120"	"SYTL3"
"4863"	"NPAT"
"51479"	"ANKFY1"
""	""
"10725"	"NFAT5"
"285191"	"LOC285191"
"85481"	"PSKH2"
"3207"	"HOXA11"
"115727"	"RASGRP4"
"50640"	"PNPLA8"
"60509"	"AGBL5"
"10179"	"RBM7"
"6041"	"RNASEL"
"6588"	"SLN"
"100128262"	"TNK2-AS1"
""	""
"100289509"	"KCNIP2-AS1"
"10491"	"CRTAP"
""	""
"51322"	"WAC"
"55776"	"SAYSD1"
"522"	"ATP5J"
"10777"	"ARPP21"
"375449"	"MAST4"
""	""
"79966"	"SCD5"
"3624"	"INHBA"
"92106"	"OXNAD1"
"55255"	"WDR41"
"64429"	"ZDHHC6"
"440253///339005"	"WHAMMP2///WHAMMP3"
"23307"	"FKBP15"
"442421"	"PTGER4P2-CDK2AP2P2"
"81693"	"AMN"
""	""
"55149"	"MTPAP"
""	""
""	""
"5551"	"PRF1"
"119395"	"CALHM3"
"1362"	"CPD"
"100500810///375"	"MIR3620///ARF1"
"143425"	"SYT9"
"100506639///7690"	"LOC100506639///ZNF131"
"201305"	"SPNS3"
"57563"	"KLHL8"
"101930150///4763"	"NF1P9///NF1"
"100130958"	"SYCE1L"
"54726"	"OTUD4"
""	""
"200403"	"VWA3B"
"84924"	"ZNF566"
"9482"	"STX8"
"101926918"	"GTF2IP12"
"3845"	"KRAS"
"10022"	"INSL5"
"4253"	"CTAGE5"
"10347"	"ABCA7"
"79760"	"GEMIN7"
"7703"	"PCGF2"
"149986"	"LSM14B"
"838"	"CASP5"
"114882"	"OSBPL8"
"1456"	"CSNK1G3"
""	""
"1112"	"FOXN3"
"5549"	"PRELP"
"163747"	"LEXM"
"153577"	"LOC153577"
"1263"	"PLK3"
"60625"	"DHX35"
"10280"	"SIGMAR1"
"388336"	"SHISA6"
"53358"	"SHC3"
"340075"	"ARSI"
"51362"	"CDC40"
"6046"	"BRD2"
""	""
"9326"	"ZNHIT3"
"8110"	"DPF3"
"6899"	"TBX1"
"386593///1375"	"CHKB-CPT1B///CPT1B"
"835"	"CASP2"
"3920"	"LAMP2"
"8795"	"TNFRSF10B"
""	""
""	""
"113220"	"KIF12"
"132864"	"CPEB2"
"89890"	"KBTBD6"
"9063"	"PIAS2"
"7407"	"VARS"
"64747"	"MFSD1"
"3543"	"IGLL1"
"23534"	"TNPO3"
"383"	"ARG1"
"2938"	"GSTA1"
"1107"	"CHD3"
"7385"	"UQCRC2"
"2575"	"GAGE3"
"7767"	"ZNF224"
"2194"	"FASN"
"84342"	"COG8"
"4154"	"MBNL1"
"6036"	"RNASE2"
""	""
"125704"	"FAM69C"
"6092"	"ROBO2"
"5276"	"SERPINI2"
"1514"	"CTSL"
"101930602///8170"	"LOC101930602///SLC14A2"
"116931"	"MED12L"
""	""
"10220"	"GDF11"
""	""
"93010"	"B3GNT7"
"9368"	"SLC9A3R1"
""	""
"101927761"	"TH2LCRR"
""	""
"64102"	"TNMD"
"55486"	"PARL"
"2987"	"GUK1"
""	""
"64748"	"PLPPR2"
"2177"	"FANCD2"
"9140"	"ATG12"
"23760"	"PITPNB"
"23637"	"RABGAP1"
""	""
"124602"	"KIF19"
"8890"	"EIF2B4"
"5054"	"SERPINE1"
"139322"	"APOOL"
"27020"	"NPTN"
"11311"	"VPS45"
""	""
"7284"	"TUFM"
"56904"	"SH3GLB2"
"4629"	"MYH11"
""	""
"80017"	"C14orf159"
""	""
""	""
""	""
"100133941"	"CD24"
"11043"	"MID2"
"128025"	"WDR64"
"100529211///57048"	"TMEM256-PLSCR3///PLSCR3"
"9785"	"DHX38"
""	""
""	""
"27030"	"MLH3"
"150160"	"CCT8L2"
""	""
"9875"	"URB1"
"23217"	"ZFR2"
"5635"	"PRPSAP1"
"7027"	"TFDP1"
""	""
"79875"	"THSD4"
"2012"	"EMP1"
""	""
"10627"	"MYL12A"
"140732"	"SUN5"
""	""
"8395"	"PIP5K1B"
"11214"	"AKAP13"
"4499"	"MT1M"
"284933"	"LOC284933"
"57528"	"KCTD16"
""	""
"1207"	"CLNS1A"
"103344931"	"LOC103344931"
"442184"	"OR2B3"
""	""
"729178"	"STXBP5-AS1"
"9619"	"ABCG1"
"51322"	"WAC"
"83448"	"PUS7L"
"259307"	"IL4I1"
"285540"	"SEPSECS-AS1"
"10272"	"FSTL3"
"10069"	"RWDD2B"
"57551"	"TAOK1"
"58472"	"SQRDL"
"23431"	"AP4E1"
""	""
"2710"	"GK"
"51081"	"MRPS7"
"10380"	"BPNT1"
"11338"	"U2AF2"
"8975"	"USP13"
"818"	"CAMK2G"
"57536"	"KIAA1328"
"6934"	"TCF7L2"
"222643"	"UNC5CL"
"6493"	"SIM2"
"5241"	"PGR"
"5732"	"PTGER2"
"84516"	"DCTN5"
""	""
"139065"	"SLITRK4"
""	""
"2908"	"NR3C1"
"147807"	"ZNF524"
"1783"	"DYNC1LI2"
"660"	"BMX"
""	""
"283576"	"ZDHHC22"
"3070"	"HELLS"
"105373942"	"LOC105373942"
"55540"	"IL17RB"
"285755"	"PPIL6"
"101928917"	"LOC101928917"
"375775"	"PNPLA7"
"1778"	"DYNC1H1"
""	""
"2357"	"FPR1"
"5910"	"RAP1GDS1"
"23329"	"TBC1D30"
"1315"	"COPB1"
""	""
"55906"	"ZC4H2"
"440730"	"TRIM67"
"6656"	"SOX1"
"646023"	"ADORA2A-AS1"
"79734"	"KCTD17"
"6230"	"RPS25"
"123041"	"SLC24A4"
"10747"	"MASP2"
"167153"	"PAPD4"
"79694"	"MANEA"
"84939"	"MUM1"
"149773"	"APCDD1L-AS1"
""	""
""	""
"124599"	"CD300LB"
"101928323"	"LOC101928323"
""	""
"55140"	"ELP3"
"55650"	"PIGV"
"203274"	"LINC00537"
"2709"	"GJB5"
"54556"	"ING3"
"50700"	"RDH8"
"8935"	"SKAP2"
"2913"	"GRM3"
""	""
"101927273"	"LINC01416"
"115548"	"FCHO2"
"7468"	"WHSC1"
"122830"	"NAA30"
""	""
"51104"	"ABHD17B"
"284805"	"C20orf203"
"283459///8683"	"GATC///SRSF9"
"23368"	"PPP1R13B"
"23093"	"TTLL5"
"3257"	"HPS1"
"2339"	"FNTA"
"26263"	"FBXO22"
"3097"	"HIVEP2"
""	""
"7110"	"TMF1"
"286359"	"LOC286359"
"55337"	"C19orf66"
"129450"	"TYW5"
"100381270"	"ZBED6"
"960"	"CD44"
"7407"	"VARS"
"7401"	"CLRN1"
"126731"	"CCSAP"
"26003"	"GORASP2"
"386618"	"KCTD4"
"114609"	"TIRAP"
"23484"	"LEPROTL1"
"9659"	"PDE4DIP"
"23683"	"PRKD3"
"10289"	"EIF1B"
""	""
"221937"	"FOXK1"
"27436"	"EML4"
"79369"	"B3GNT4"
"4666"	"NACA"
"2557"	"GABRA4"
"55539"	"KCNQ1DN"
"100652770"	"DSG2-AS1"
""	""
"256471"	"MFSD8"
"5549"	"PRELP"
"57186"	"RALGAPA2"
"100874195"	"DIAPH3-AS1"
"55362"	"TMEM63B"
"55212"	"BBS7"
"1789"	"DNMT3B"
"101929002"	"LOC101929002"
"747"	"DAGLA"
"5607"	"MAP2K5"
"9189"	"ZBED1"
"3707"	"ITPKB"
"25833"	"POU2F3"
"101928580"	"LOC101928580"
"54974"	"THG1L"
""	""
""	""
"163590"	"TOR1AIP2"
"56731"	"SLC2A4RG"
"389170"	"LEKR1"
"22900"	"CARD8"
"800"	"CALD1"
""	""
"23093"	"TTLL5"
"7142"	"TNP2"
"5165"	"PDK3"
"162494"	"RHBDL3"
"10480"	"EIF3M"
"27302"	"BMP10"
"222161"	"DKFZP586I1420"
"118"	"ADD1"
"100293211"	"LOC100293211"
""	""
"91522"	"COL23A1"
